zip,json
68661,"{""latitude"": 41.493140000000004, ""longitude"": -97.08363}"
68662,"{""latitude"": 41.21054, ""longitude"": -97.41405999999999}"
68663,"{""latitude"": 41.31669, ""longitude"": -97.6947}"
68664,"{""latitude"": 41.70398, ""longitude"": -96.7865}"
68665,"{""latitude"": 41.76104, ""longitude"": -98.40602}"
68666,"{""latitude"": 41.11091, ""longitude"": -97.61556}"
68667,"{""latitude"": 41.11012, ""longitude"": -97.30806}"
68669,"{""latitude"": 41.0825, ""longitude"": -97.23467}"
68701,"{""latitude"": 42.021359999999994, ""longitude"": -97.44362}"
68710,"{""latitude"": 42.43882, ""longitude"": -96.85468}"
68711,"{""latitude"": 42.192640000000004, ""longitude"": -99.03869}"
68713,"{""latitude"": 42.53794, ""longitude"": -98.96911}"
68714,"{""latitude"": 42.40226, ""longitude"": -99.48642}"
68715,"{""latitude"": 41.96447, ""longitude"": -97.60781999999999}"
68716,"{""latitude"": 41.93314, ""longitude"": -96.82297}"
68717,"{""latitude"": 42.39463, ""longitude"": -97.21934}"
68718,"{""latitude"": 42.65592, ""longitude"": -97.69676}"
68719,"{""latitude"": 42.94843, ""longitude"": -98.57208}"
68720,"{""latitude"": 42.34572, ""longitude"": -98.01264}"
68722,"{""latitude"": 42.9202, ""longitude"": -98.87406}"
68723,"{""latitude"": 42.28601, ""longitude"": -97.21191999999999}"
68724,"{""latitude"": 42.638000000000005, ""longitude"": -97.89399}"
68725,"{""latitude"": 42.20223, ""longitude"": -98.7771}"
68726,"{""latitude"": 42.18195, ""longitude"": -98.20549}"
68727,"{""latitude"": 42.513000000000005, ""longitude"": -97.20349}"
68728,"{""latitude"": 42.376329999999996, ""longitude"": -96.95268}"
68729,"{""latitude"": 42.47072, ""longitude"": -97.90435}"
68730,"{""latitude"": 42.770070000000004, ""longitude"": -97.54016999999999}"
68731,"{""latitude"": 42.40974, ""longitude"": -96.48100000000001}"
68732,"{""latitude"": 42.49187, ""longitude"": -96.97943000000001}"
68733,"{""latitude"": 42.28484, ""longitude"": -96.72476}"
68734,"{""latitude"": 42.46905, ""longitude"": -98.79604}"
68735,"{""latitude"": 42.14366, ""longitude"": -98.47554000000001}"
68736,"{""latitude"": 42.73543, ""longitude"": -97.36779}"
68739,"{""latitude"": 42.625690000000006, ""longitude"": -97.26944}"
68740,"{""latitude"": 42.15193, ""longitude"": -97.30034}"
68741,"{""latitude"": 42.3486, ""longitude"": -96.59047}"
68742,"{""latitude"": 42.35139, ""longitude"": -98.51674}"
68743,"{""latitude"": 42.465559999999996, ""longitude"": -96.62619000000001}"
68745,"{""latitude"": 42.44767, ""longitude"": -97.08793}"
68746,"{""latitude"": 42.7922, ""longitude"": -98.43848}"
68747,"{""latitude"": 42.39443, ""longitude"": -97.49721}"
68748,"{""latitude"": 41.840070000000004, ""longitude"": -97.46471}"
68749,"{""latitude"": 42.453070000000004, ""longitude"": -97.47532}"
68751,"{""latitude"": 42.69039, ""longitude"": -96.98085}"
68752,"{""latitude"": 42.02714, ""longitude"": -97.72844}"
68753,"{""latitude"": 42.88469, ""longitude"": -99.44943}"
68755,"{""latitude"": 42.923320000000004, ""longitude"": -99.12905}"
68756,"{""latitude"": 42.19066, ""longitude"": -97.98002}"
68757,"{""latitude"": 42.65025, ""longitude"": -96.92137}"
68758,"{""latitude"": 41.78651, ""longitude"": -97.78843}"
68759,"{""latitude"": 42.70521, ""longitude"": -99.31385}"
68760,"{""latitude"": 42.76551, ""longitude"": -98.03094}"
68761,"{""latitude"": 42.0545, ""longitude"": -97.96185}"
68763,"{""latitude"": 42.50868, ""longitude"": -98.60943}"
68764,"{""latitude"": 42.39997, ""longitude"": -98.23106}"
68765,"{""latitude"": 42.342659999999995, ""longitude"": -97.62225}"
68766,"{""latitude"": 42.43497, ""longitude"": -98.40574000000001}"
68767,"{""latitude"": 42.19959, ""longitude"": -97.55189}"
68768,"{""latitude"": 41.99445, ""longitude"": -97.06758}"
68769,"{""latitude"": 42.32227, ""longitude"": -97.81212}"
68770,"{""latitude"": 42.56422, ""longitude"": -96.76512}"
68771,"{""latitude"": 42.38321, ""longitude"": -97.35755999999999}"
68773,"{""latitude"": 42.36476, ""longitude"": -98.1235}"
68774,"{""latitude"": 42.81535, ""longitude"": -97.28009}"
68776,"{""latitude"": 42.46058, ""longitude"": -96.44131}"
68777,"{""latitude"": 42.86574, ""longitude"": -98.69309}"
68778,"{""latitude"": 42.86757, ""longitude"": -99.79082}"
68779,"{""latitude"": 41.95641, ""longitude"": -97.20831}"
68780,"{""latitude"": 42.64287, ""longitude"": -99.13363000000001}"
68781,"{""latitude"": 42.02383, ""longitude"": -97.86242}"
68783,"{""latitude"": 42.62072, ""longitude"": -98.15212}"
68784,"{""latitude"": 42.257740000000005, ""longitude"": -96.89289000000001}"
68785,"{""latitude"": 42.42647, ""longitude"": -96.72412}"
68786,"{""latitude"": 42.50574, ""longitude"": -97.55666}"
68787,"{""latitude"": 42.21441, ""longitude"": -97.03474}"
68788,"{""latitude"": 41.83971, ""longitude"": -96.72147}"
68789,"{""latitude"": 42.547259999999994, ""longitude"": -97.97264}"
68790,"{""latitude"": 42.162459999999996, ""longitude"": -97.17546999999999}"
68791,"{""latitude"": 41.99204, ""longitude"": -96.93642}"
68792,"{""latitude"": 42.73822, ""longitude"": -97.12155}"
68801,"{""latitude"": 40.94786, ""longitude"": -98.29168}"
68803,"{""latitude"": 40.95492, ""longitude"": -98.41521999999999}"
68810,"{""latitude"": 40.85845, ""longitude"": -98.46696}"
68812,"{""latitude"": 40.90115, ""longitude"": -99.27942}"
68813,"{""latitude"": 41.68512, ""longitude"": -99.91471}"
68814,"{""latitude"": 41.31653, ""longitude"": -99.41291}"
68815,"{""latitude"": 41.41935, ""longitude"": -99.14385}"
68816,"{""latitude"": 41.17739, ""longitude"": -98.13296}"
68817,"{""latitude"": 41.27397, ""longitude"": -98.79085}"
68818,"{""latitude"": 40.81766, ""longitude"": -98.0083}"
68820,"{""latitude"": 41.10857, ""longitude"": -98.70222}"
68821,"{""latitude"": 42.0095, ""longitude"": -99.85778}"
68822,"{""latitude"": 41.38296, ""longitude"": -99.63172}"
68823,"{""latitude"": 41.92648, ""longitude"": -99.10902}"
68824,"{""latitude"": 40.99225, ""longitude"": -98.60166}"
68825,"{""latitude"": 41.27176, ""longitude"": -99.96457}"
68826,"{""latitude"": 41.16361, ""longitude"": -98.01550999999999}"
68827,"{""latitude"": 41.04497, ""longitude"": -98.1854}"
68828,"{""latitude"": 41.54887, ""longitude"": -99.23541}"
68831,"{""latitude"": 41.11096, ""longitude"": -98.55389}"
68832,"{""latitude"": 40.76668, ""longitude"": -98.36574}"
68833,"{""latitude"": 41.82839, ""longitude"": -100.15387}"
68834,"{""latitude"": 41.03164, ""longitude"": -99.65885}"
68835,"{""latitude"": 41.331759999999996, ""longitude"": -98.6199}"
68836,"{""latitude"": 40.70649, ""longitude"": -99.37431}"
68837,"{""latitude"": 41.65982, ""longitude"": -99.07656999999999}"
68838,"{""latitude"": 41.2152, ""longitude"": -98.66548}"
68840,"{""latitude"": 40.75845, ""longitude"": -98.88117}"
68841,"{""latitude"": 40.76001, ""longitude"": -98.17076999999999}"
68842,"{""latitude"": 41.56757, ""longitude"": -98.50057}"
68843,"{""latitude"": 40.90455, ""longitude"": -97.8853}"
68844,"{""latitude"": 41.05992, ""longitude"": -99.05852}"
68845,"{""latitude"": 40.72732, ""longitude"": -99.16301999999999}"
68846,"{""latitude"": 41.066520000000004, ""longitude"": -97.88676}"
68847,"{""latitude"": 40.75891, ""longitude"": -99.02571999999999}"
68849,"{""latitude"": 40.701029999999996, ""longitude"": -99.10412}"
68850,"{""latitude"": 40.82956, ""longitude"": -99.73644}"
68852,"{""latitude"": 41.164590000000004, ""longitude"": -99.12629}"
68853,"{""latitude"": 41.29252, ""longitude"": -98.98825}"
68854,"{""latitude"": 41.00844, ""longitude"": -98.00053}"
68855,"{""latitude"": 41.1678, ""longitude"": -99.32388}"
68856,"{""latitude"": 41.495870000000004, ""longitude"": -99.82745}"
68858,"{""latitude"": 40.95947, ""longitude"": -99.37702}"
68859,"{""latitude"": 41.47115, ""longitude"": -98.8239}"
68860,"{""latitude"": 41.1331, ""longitude"": -99.79139}"
68861,"{""latitude"": 40.70235, ""longitude"": -99.25879}"
68862,"{""latitude"": 41.60042, ""longitude"": -98.93661}"
68863,"{""latitude"": 40.769709999999996, ""longitude"": -99.52494}"
68864,"{""latitude"": 41.26305, ""longitude"": -98.23505}"
68865,"{""latitude"": 40.896440000000005, ""longitude"": -98.18593}"
68866,"{""latitude"": 40.97538, ""longitude"": -99.12858}"
68869,"{""latitude"": 40.99687, ""longitude"": -98.88115}"
68870,"{""latitude"": 40.85249, ""longitude"": -99.16105999999999}"
68871,"{""latitude"": 41.140570000000004, ""longitude"": -98.85119}"
68872,"{""latitude"": 41.09485, ""longitude"": -98.33396}"
68873,"{""latitude"": 41.24501, ""longitude"": -98.45044}"
68874,"{""latitude"": 41.63751, ""longitude"": -99.41287}"
68875,"{""latitude"": 41.562870000000004, ""longitude"": -98.66739}"
68876,"{""latitude"": 40.81729, ""longitude"": -98.74995}"
68878,"{""latitude"": 40.97612, ""longitude"": -99.51704000000001}"
68879,"{""latitude"": 41.90208, ""longitude"": -99.54467}"
68881,"{""latitude"": 41.43849, ""longitude"": -99.35181999999999}"
68882,"{""latitude"": 41.42785, ""longitude"": -98.40025}"
68883,"{""latitude"": 40.81264, ""longitude"": -98.59113}"
68901,"{""latitude"": 40.592929999999996, ""longitude"": -98.37283000000001}"
68920,"{""latitude"": 40.15688, ""longitude"": -99.33723}"
68922,"{""latitude"": 40.33396, ""longitude"": -99.89664}"
68923,"{""latitude"": 40.35909, ""longitude"": -99.46833000000001}"
68924,"{""latitude"": 40.495670000000004, ""longitude"": -99.11905}"
68925,"{""latitude"": 40.42541, ""longitude"": -98.43782}"
68926,"{""latitude"": 40.0948, ""longitude"": -99.84767}"
68927,"{""latitude"": 40.501999999999995, ""longitude"": -99.62894}"
68928,"{""latitude"": 40.27937, ""longitude"": -98.61362}"
68929,"{""latitude"": 40.14999, ""longitude"": -99.05112}"
68930,"{""latitude"": 40.28849, ""longitude"": -98.41415}"
68932,"{""latitude"": 40.30849, ""longitude"": -98.72519}"
68933,"{""latitude"": 40.516740000000006, ""longitude"": -98.02741}"
68934,"{""latitude"": 40.3393, ""longitude"": -98.13833000000001}"
68935,"{""latitude"": 40.37791, ""longitude"": -97.95739}"
68936,"{""latitude"": 40.331379999999996, ""longitude"": -99.77505}"
68937,"{""latitude"": 40.59087, ""longitude"": -99.88136999999999}"
68938,"{""latitude"": 40.40951, ""longitude"": -98.11835}"
68939,"{""latitude"": 40.10132, ""longitude"": -98.96887}"
68940,"{""latitude"": 40.55134, ""longitude"": -99.24279}"
68941,"{""latitude"": 40.45727, ""longitude"": -98.27813}"
68942,"{""latitude"": 40.09089, ""longitude"": -98.30035}"
68943,"{""latitude"": 40.04888, ""longitude"": -97.89868}"
68944,"{""latitude"": 40.64373, ""longitude"": -98.09094}"
68945,"{""latitude"": 40.56825, ""longitude"": -98.77781999999999}"
68946,"{""latitude"": 40.11166, ""longitude"": -99.98577}"
68947,"{""latitude"": 40.28011, ""longitude"": -99.04764}"
68948,"{""latitude"": 40.320029999999996, ""longitude"": -100.02193}"
68949,"{""latitude"": 40.42913, ""longitude"": -99.38991}"
68950,"{""latitude"": 40.46178, ""longitude"": -98.66941}"
68952,"{""latitude"": 40.07521, ""longitude"": -98.66779}"
68954,"{""latitude"": 40.622679999999995, ""longitude"": -98.23736}"
68955,"{""latitude"": 40.59454, ""longitude"": -98.53926}"
68956,"{""latitude"": 40.63459, ""longitude"": -98.69255}"
68957,"{""latitude"": 40.2665, ""longitude"": -98.2372}"
68958,"{""latitude"": 40.52235, ""longitude"": -99.50137}"
68959,"{""latitude"": 40.485890000000005, ""longitude"": -98.91425}"
68960,"{""latitude"": 40.10089, ""longitude"": -99.13731999999999}"
68961,"{""latitude"": 40.20518, ""longitude"": -98.0385}"
68964,"{""latitude"": 40.23679, ""longitude"": -97.91266}"
68966,"{""latitude"": 40.14974, ""longitude"": -99.46894}"
68967,"{""latitude"": 40.253679999999996, ""longitude"": -99.62433}"
68969,"{""latitude"": 40.30382, ""longitude"": -99.28345}"
68970,"{""latitude"": 40.10883, ""longitude"": -98.51522}"
68971,"{""latitude"": 40.11795, ""longitude"": -99.24415}"
68972,"{""latitude"": 40.10787, ""longitude"": -98.80645}"
68973,"{""latitude"": 40.452259999999995, ""longitude"": -98.56397}"
68974,"{""latitude"": 40.1324, ""longitude"": -97.87189000000001}"
68975,"{""latitude"": 40.62041, ""longitude"": -97.95379}"
68976,"{""latitude"": 40.58319, ""longitude"": -99.72851999999999}"
68977,"{""latitude"": 40.06989, ""longitude"": -99.63075}"
68978,"{""latitude"": 40.06335, ""longitude"": -98.09144}"
68979,"{""latitude"": 40.58518, ""longitude"": -97.85126}"
68980,"{""latitude"": 40.68125, ""longitude"": -98.25262}"
68981,"{""latitude"": 40.281, ""longitude"": -98.89664}"
68982,"{""latitude"": 40.33233, ""longitude"": -99.18016}"
69001,"{""latitude"": 40.24978, ""longitude"": -100.64165}"
69020,"{""latitude"": 40.22084, ""longitude"": -100.30357}"
69021,"{""latitude"": 40.137570000000004, ""longitude"": -101.54253}"
69022,"{""latitude"": 40.359609999999996, ""longitude"": -100.18581}"
69023,"{""latitude"": 40.48121, ""longitude"": -101.90418000000001}"
69024,"{""latitude"": 40.23231, ""longitude"": -100.85152}"
69025,"{""latitude"": 40.62265, ""longitude"": -100.51306}"
69026,"{""latitude"": 40.04677, ""longitude"": -100.42967}"
69027,"{""latitude"": 40.42732, ""longitude"": -101.5367}"
69028,"{""latitude"": 40.63537, ""longitude"": -100.05633}"
69029,"{""latitude"": 40.70961, ""longitude"": -100.25091}"
69030,"{""latitude"": 40.20564, ""longitude"": -101.92311}"
69032,"{""latitude"": 40.55802, ""longitude"": -101.0205}"
69033,"{""latitude"": 40.56053, ""longitude"": -101.67848000000001}"
69034,"{""latitude"": 40.24859, ""longitude"": -100.43070999999999}"
69036,"{""latitude"": 40.04866, ""longitude"": -100.27436999999999}"
69037,"{""latitude"": 40.197990000000004, ""longitude"": -101.41163}"
69038,"{""latitude"": 40.60865, ""longitude"": -100.73985}"
69039,"{""latitude"": 40.692190000000004, ""longitude"": -100.38838}"
69040,"{""latitude"": 40.350159999999995, ""longitude"": -101.12728}"
69041,"{""latitude"": 40.17089, ""longitude"": -101.73987}"
69042,"{""latitude"": 40.4767, ""longitude"": -100.40524}"
69043,"{""latitude"": 40.1355, ""longitude"": -101.2325}"
69044,"{""latitude"": 40.12825, ""longitude"": -101.02251}"
69045,"{""latitude"": 40.47285, ""longitude"": -101.37369}"
69046,"{""latitude"": 40.076370000000004, ""longitude"": -100.08653000000001}"
69101,"{""latitude"": 41.14257, ""longitude"": -100.80075}"
69120,"{""latitude"": 41.395379999999996, ""longitude"": -100.227}"
69121,"{""latitude"": 41.5665, ""longitude"": -101.69469000000001}"
69122,"{""latitude"": 41.13007, ""longitude"": -102.10258}"
69123,"{""latitude"": 41.0123, ""longitude"": -100.37257}"
69125,"{""latitude"": 41.61645, ""longitude"": -102.83344}"
69127,"{""latitude"": 41.123709999999996, ""longitude"": -101.91068}"
69128,"{""latitude"": 41.22203, ""longitude"": -103.92135}"
69129,"{""latitude"": 41.11253, ""longitude"": -102.41745999999999}"
69130,"{""latitude"": 40.88948, ""longitude"": -99.95734}"
69131,"{""latitude"": 41.40733, ""longitude"": -102.97355}"
69132,"{""latitude"": 40.856840000000005, ""longitude"": -100.98323}"
69133,"{""latitude"": 41.18873, ""longitude"": -103.46030999999999}"
69134,"{""latitude"": 40.83787, ""longitude"": -101.36428000000001}"
69135,"{""latitude"": 42.240190000000005, ""longitude"": -100.25949}"
69138,"{""latitude"": 40.99859, ""longitude"": -100.17416999999999}"
69140,"{""latitude"": 40.850809999999996, ""longitude"": -101.78043000000001}"
69141,"{""latitude"": 41.30645, ""longitude"": -102.95493}"
69142,"{""latitude"": 41.91572, ""longitude"": -100.3172}"
69143,"{""latitude"": 41.21012, ""longitude"": -101.0392}"
69144,"{""latitude"": 41.29013, ""longitude"": -101.58233}"
69145,"{""latitude"": 41.24648, ""longitude"": -103.67054}"
69146,"{""latitude"": 41.34413, ""longitude"": -101.81758}"
69147,"{""latitude"": 41.50657, ""longitude"": -102.10098}"
69148,"{""latitude"": 41.585679999999996, ""longitude"": -102.57944}"
69149,"{""latitude"": 41.21545, ""longitude"": -102.67596999999999}"
69150,"{""latitude"": 40.84769, ""longitude"": -101.54353}"
69151,"{""latitude"": 41.0982, ""longitude"": -100.50417}"
69152,"{""latitude"": 42.10925, ""longitude"": -101.13246}"
69153,"{""latitude"": 41.09961, ""longitude"": -101.67648}"
69154,"{""latitude"": 41.43717, ""longitude"": -102.34768000000001}"
69155,"{""latitude"": 41.19466, ""longitude"": -101.39565}"
69156,"{""latitude"": 41.31093, ""longitude"": -103.33205}"
69157,"{""latitude"": 42.061690000000006, ""longitude"": -100.16159}"
69161,"{""latitude"": 42.13836, ""longitude"": -100.7693}"
69162,"{""latitude"": 41.1279, ""longitude"": -103.02521}"
69163,"{""latitude"": 41.561820000000004, ""longitude"": -100.57078}"
69165,"{""latitude"": 41.30709, ""longitude"": -101.22877}"
69166,"{""latitude"": 42.07125, ""longitude"": -100.56854}"
69167,"{""latitude"": 41.59474, ""longitude"": -101.00346}"
69168,"{""latitude"": 40.79936, ""longitude"": -101.98657}"
69169,"{""latitude"": 40.81752, ""longitude"": -101.16911}"
69170,"{""latitude"": 40.79808, ""longitude"": -100.7415}"
69171,"{""latitude"": 40.89006, ""longitude"": -100.07072}"
69201,"{""latitude"": 42.715270000000004, ""longitude"": -100.61121999999999}"
69210,"{""latitude"": 42.37777, ""longitude"": -99.90852}"
69211,"{""latitude"": 42.825, ""longitude"": -101.29129}"
69212,"{""latitude"": 42.9368, ""longitude"": -100.79259}"
69214,"{""latitude"": 42.60814, ""longitude"": -100.08655999999999}"
69216,"{""latitude"": 42.9872, ""longitude"": -100.98732}"
69217,"{""latitude"": 42.38753, ""longitude"": -99.71405}"
69218,"{""latitude"": 42.78883, ""longitude"": -101.66748}"
69219,"{""latitude"": 42.706070000000004, ""longitude"": -101.10081}"
69220,"{""latitude"": 42.90092, ""longitude"": -100.18995}"
69221,"{""latitude"": 42.592859999999995, ""longitude"": -100.3109}"
69301,"{""latitude"": 42.12052, ""longitude"": -102.88315}"
69331,"{""latitude"": 41.87279, ""longitude"": -102.98658}"
69333,"{""latitude"": 42.05948, ""longitude"": -101.97264}"
69334,"{""latitude"": 41.82581, ""longitude"": -103.28842}"
69335,"{""latitude"": 42.08292, ""longitude"": -102.11388000000001}"
69336,"{""latitude"": 41.60962, ""longitude"": -103.14128000000001}"
69337,"{""latitude"": 42.82655, ""longitude"": -103.0109}"
69339,"{""latitude"": 42.59537, ""longitude"": -103.40799999999999}"
69340,"{""latitude"": 42.21349, ""longitude"": -102.20804}"
69341,"{""latitude"": 41.73125, ""longitude"": -103.67304}"
69343,"{""latitude"": 42.69427, ""longitude"": -102.01462}"
69345,"{""latitude"": 41.57521, ""longitude"": -103.74548}"
69346,"{""latitude"": 42.6874, ""longitude"": -103.81099}"
69347,"{""latitude"": 42.60772, ""longitude"": -102.67976}"
69348,"{""latitude"": 42.281620000000004, ""longitude"": -103.31801999999999}"
69350,"{""latitude"": 41.97744, ""longitude"": -101.73279000000001}"
69351,"{""latitude"": 42.03702, ""longitude"": -102.41873000000001}"
